time_id,order_date,isholiday
T47582,03m-09d-22y,no
T47583,04m-28d-22y,no
T47584,08m-27d-22y,no
T47585,09m-30d-22y,no
T47586,10m-10d-22y,yes
T47587,09m-30d-22y,no
T47588,10m-03d-22y,no
T47589,08m-20d-22y,no
T47590,04m-22d-22y,no
T47591,10m-08d-22y,no
T47592,07m-04d-22y,yes
T47593,08m-19d-22y,no
T47594,11m-12d-22y,no
T47595,12m-01d-22y,no
T47596,12m-01d-22y,no
T47597,10m-01d-22y,no
T47598,06m-16d-22y,no
T47599,12m-31d-21y,no
T47600,04m-09d-22y,no
T47601,07m-21d-22y,no
T47602,02m-09d-22y,no
T47603,03m-14d-21y,no
T47604,09m-21d-22y,no
T47605,11m-01d-22y,no
T47606,06m-16d-22y,no
T47607,12m-12d-22y,no
T47608,08m-19d-22y,no
T47609,01m-07d-22y,no
T47610,12m-11d-22y,no
T47611,08m-16d-22y,no
T47612,10m-22d-21y,no
T47613,09m-30d-22y,no
T47614,01m-04d-22y,no
T47615,12m-08d-22y,no
T47616,10m-25d-21y,no
T47617,10m-07d-22y,no
T47618,10m-19d-22y,no
T47619,06m-20d-22y,yes
T47620,11m-01d-22y,no
T47621,03m-09d-22y,no
T47622,03m-09d-22y,no
T47623,03m-04d-22y,no
T47624,11m-01d-22y,no
T47625,03m-13d-22y,no
T47626,05m-05d-22y,no
T47627,04m-06d-22y,no
T47628,10m-23d-22y,no
T47629,10m-13d-22y,no
T47630,05m-27d-22y,no
T47631,11m-01d-22y,no
T47632,04m-30d-22y,no
T47633,08m-24d-22y,no
T47634,08m-24d-22y,no
T47635,08m-24d-22y,no
T47636,10m-12d-22y,no
T47637,10m-18d-21y,no
T47638,10m-18d-21y,no
T47639,03m-14d-21y,no
T47640,08m-28d-22y,no
T47641,02m-11d-22y,no
T47642,02m-09d-22y,no
T47643,11m-22d-21y,no
T47644,06m-17d-22y,no
T47645,07m-25d-22y,no
T47646,06m-06d-22y,no
T47647,08m-19d-22y,no
T47648,01m-13d-22y,no
T47649,09m-19d-22y,no
T47650,04m-30d-22y,no
T47651,07m-13d-22y,no
T47652,11m-01d-22y,no
T47653,04m-06d-22y,no
T47654,06m-27d-22y,no
T47655,06m-26d-22y,no
T47656,08m-19d-22y,no
T47657,10m-06d-22y,no
T47658,06m-28d-22y,no
T47659,12m-04d-22y,no
T47660,10m-05d-22y,no
T47661,03m-13d-22y,no
T47662,02m-14d-22y,no
T47663,06m-27d-22y,no
T47664,11m-01d-22y,no
T47665,06m-29d-22y,no
T47666,08m-26d-22y,no
T47667,12m-01d-22y,no
T47668,02m-09d-22y,no
T47669,10m-18d-22y,no
T47670,07m-22d-22y,no
T47671,03m-11d-22y,no
T47672,11m-01d-22y,no
T47673,09m-13d-22y,no
T47674,11m-12d-22y,no
T47675,01m-13d-22y,no
T47676,12m-13d-22y,no
T47677,09m-28d-22y,no
T47678,02m-09d-22y,no
T47679,10m-01d-22y,no
T47680,07m-13d-22y,no
T47681,11m-06d-22y,no
T47682,09m-28d-22y,no
T47683,02m-13d-22y,no
T47684,12m-06d-22y,no
T47685,10m-26d-22y,no
T47686,06m-28d-22y,no
T47687,06m-26d-22y,no
T47688,09m-22d-21y,no
T47689,10m-30d-22y,no
T47690,07m-30d-22y,no
T47691,09m-23d-22y,no
T47692,08m-26d-22y,no
T47693,10m-05d-22y,no
T47694,07m-26d-22y,no
T47695,09m-22d-21y,no
T47696,10m-11d-22y,no
T47697,12m-13d-22y,no
T47698,02m-09d-22y,no
T47699,08m-27d-22y,no
T47700,08m-18d-22y,no
T47701,07m-26d-22y,no
T47702,04m-10d-22y,no
T47703,09m-23d-22y,no
T47704,08m-18d-22y,no
T47705,12m-11d-22y,no
T47706,06m-25d-22y,no
T47707,02m-11d-22y,no
T47708,11m-04d-22y,no
T47709,12m-11d-22y,no
T47710,10m-03d-22y,no
T47711,12m-05d-22y,no
T47712,06m-21d-22y,no
T47713,09m-06d-22y,no
T47714,10m-28d-21y,no
T47715,04m-16d-22y,no
T47716,10m-28d-21y,no
T47717,04m-16d-22y,no
T47718,12m-11d-22y,no
T47719,10m-19d-22y,no
T47720,03m-04d-22y,no
T47721,03m-05d-22y,no
T47722,01m-13d-21y,no
T47723,04m-17d-22y,no
T47724,07m-27d-22y,no
T47725,01m-13d-21y,no
T47726,01m-13d-21y,no
T47727,09m-23d-22y,no
T47728,08m-27d-22y,no
T47729,02m-06d-22y,no
T47730,07m-27d-22y,no
T47731,02m-11d-22y,no
T47732,09m-23d-22y,no
T47733,09m-23d-22y,no
T47734,08m-27d-22y,no
T47735,10m-30d-22y,no
T47736,07m-27d-22y,no
T47737,02m-06d-22y,no
T47738,10m-21d-22y,no
T47739,09m-23d-22y,no
T47740,10m-31d-22y,no
T47741,04m-22d-22y,no
T47742,07m-24d-22y,no
T47743,12m-09d-22y,no
T47744,05m-17d-22y,no
T47745,07m-14d-22y,no
T47746,09m-29d-21y,no
T47747,10m-21d-22y,no
T47748,09m-17d-22y,no
T47749,12m-09d-22y,no
T47750,09m-19d-22y,no
T47751,09m-29d-21y,no
T47752,07m-16d-22y,no
T47753,10m-18d-21y,no
T47754,11m-28d-22y,no
T47755,05m-10d-21y,no
T47756,11m-17d-22y,no
T47757,02m-28d-21y,no
T47758,10m-26d-21y,no
T47759,05m-06d-21y,no
T47760,05m-10d-21y,no
T47761,11m-13d-21y,no
T47762,02m-25d-21y,no
T47763,10m-26d-21y,no
T47764,02m-18d-21y,no
T47765,03m-01d-22y,no
T47766,12m-19d-22y,no
T47767,07m-15d-22y,no
T47768,03m-01d-22y,no
T47769,01m-20d-22y,no
T47770,02m-25d-21y,no
T47771,03m-26d-21y,no
T47772,07m-15d-22y,no
T47773,03m-26d-21y,no
T47774,02m-28d-21y,no
T47775,04m-29d-22y,no
T47776,04m-02d-21y,no
T47777,04m-02d-21y,no
T47778,03m-26d-21y,no
T47779,06m-10d-21y,no
T47780,03m-21d-21y,no
T47781,11m-18d-21y,no
T47782,12m-20d-22y,no
T47783,12m-15d-21y,no
T47784,12m-27d-22y,no
T47785,11m-18d-22y,no
T47786,03m-21d-21y,no
T47787,01m-21d-21y,no
T47788,12m-15d-22y,no
T47789,11m-30d-22y,no
T47790,05m-03d-21y,no
T47791,06m-08d-21y,no
T47792,12m-25d-22y,no
T47793,12m-31d-22y,yes
T47794,02m-09d-21y,no
T47795,04m-15d-21y,no
T47796,09m-28d-21y,no
T47797,05m-03d-21y,no
T47798,03m-27d-21y,no
T47799,11m-21d-22y,no
T47800,08m-15d-22y,no
T47801,11m-18d-21y,no
T47802,12m-26d-22y,yes
T47803,11m-30d-21y,no
T47804,12m-21d-21y,no
T47805,04m-14d-21y,no
T47806,04m-14d-21y,no
T47807,12m-26d-22y,yes
T47808,11m-27d-22y,no
T47809,10m-26d-21y,no
T47810,03m-20d-21y,no
T47811,04m-14d-21y,no
T47812,11m-21d-22y,no
T47813,03m-15d-22y,no
T47814,05m-03d-21y,no
T47815,06m-08d-21y,no
T47816,03m-29d-21y,no
T47817,03m-20d-21y,no
T47818,02m-04d-21y,no
T47819,04m-12d-21y,no
T47820,11m-29d-22y,no
T47821,12m-15d-21y,no
T47822,12m-15d-21y,no
T47823,12m-15d-21y,no
T47824,04m-14d-21y,no
T47825,09m-28d-21y,no
T47826,12m-24d-22y,no
T47827,11m-18d-21y,no
T47828,05m-04d-21y,no
T47829,12m-22d-22y,no
T47830,02m-24d-21y,no
T47831,05m-04d-21y,no
T47832,03m-27d-21y,no
T47833,11m-22d-22y,no
T47834,12m-27d-22y,no
T47835,03m-01d-22y,no
T47836,04m-14d-21y,no
T47837,05m-04d-21y,no
T47838,06m-04d-22y,no
T47839,12m-11d-21y,no
T47840,10m-30d-21y,no
T47841,03m-16d-21y,no
T47842,05m-04d-21y,no
T47843,08m-15d-22y,no
T47844,03m-04d-21y,no
T47845,03m-21d-21y,no
T47846,06m-02d-21y,no
T47847,02m-09d-21y,no
T47848,03m-12d-22y,no
T47849,09m-15d-22y,no
T47850,09m-28d-21y,no
T47851,12m-17d-21y,no
T47852,12m-08d-21y,no
T47853,12m-20d-22y,no
T47854,06m-02d-21y,no
T47855,02m-09d-21y,no
T47856,03m-02d-21y,no
T47857,01m-22d-21y,no
T47858,01m-15d-22y,no
T47859,11m-16d-22y,no
T47860,09m-28d-21y,no
T47861,05m-03d-21y,no
T47862,11m-26d-22y,no
T47863,06m-10d-21y,no
T47864,11m-25d-22y,no
T47865,02m-04d-22y,no
T47866,02m-22d-21y,no
T47867,08m-13d-21y,no
T47868,11m-30d-21y,no
T47869,06m-02d-21y,no
T47870,05m-25d-22y,no
T47871,02m-26d-21y,no
T47872,12m-20d-22y,no
T47873,02m-12d-22y,no
T47874,02m-06d-22y,no
T47875,04m-02d-22y,no
T47876,03m-21d-21y,no
T47877,06m-10d-21y,no
T47878,11m-22d-22y,no
T47879,01m-26d-21y,no
T47880,02m-27d-21y,no
T47881,04m-07d-22y,no
T47882,11m-26d-22y,no
T47883,01m-22d-21y,no
T47884,03m-19d-21y,no
T47885,01m-14d-21y,no
T47886,01m-09d-21y,no
T47887,01m-21d-21y,no
T47888,05m-01d-21y,no
T47889,01m-22d-21y,no
T47890,11m-26d-22y,no
T47891,04m-07d-22y,no
T47892,12m-21d-21y,no
T47893,12m-21d-22y,no
T47894,02m-27d-21y,no
T47895,12m-21d-21y,no
T47896,02m-27d-21y,no
T47897,06m-12d-21y,no
T47898,12m-21d-21y,no
T47899,11m-24d-21y,no
T47900,11m-24d-21y,no
T47901,01m-09d-21y,no
T47902,06m-10d-21y,no
T47903,01m-21d-21y,no
T47904,01m-09d-21y,no
T47905,03m-18d-21y,no
T47906,02m-09d-21y,no
T47907,06m-12d-21y,no
T47908,05m-01d-21y,no
T47909,01m-21d-21y,no
T47910,03m-28d-21y,no
T47911,02m-26d-21y,no
T47912,10m-16d-21y,no
T47913,11m-23d-22y,no
T47914,04m-04d-21y,no
T47915,04m-10d-21y,no
T47916,12m-26d-22y,yes
T47917,11m-21d-21y,no
T47918,12m-13d-21y,no
T47919,02m-23d-21y,no
T47920,03m-28d-21y,no
T47921,04m-04d-21y,no
T47922,03m-31d-21y,no
T47923,12m-02d-21y,no
T47924,06m-02d-21y,no
T47925,12m-06d-21y,no
T47926,11m-16d-22y,no
T47927,09m-19d-21y,no
T47928,04m-07d-21y,no
T47929,11m-27d-22y,no
T47930,12m-25d-21y,no
T47931,12m-13d-21y,no
T47932,06m-02d-21y,no
T47933,03m-23d-21y,no
T47934,12m-13d-21y,no
T47935,11m-30d-22y,no
T47936,11m-19d-22y,no
T47937,03m-23d-21y,no
T47938,07m-15d-22y,no
T47939,03m-28d-21y,no
T47940,06m-04d-21y,no
T47941,03m-23d-21y,no
T47942,01m-23d-21y,no
T47943,11m-29d-22y,no
T47944,01m-20d-21y,yes
T47945,06m-02d-21y,no
T47946,10m-17d-21y,no
T47947,01m-20d-21y,yes
T47948,11m-25d-21y,yes
T47949,02m-04d-22y,no
T47950,02m-23d-21y,no
T47951,02m-18d-21y,no
T47952,12m-02d-21y,no
T47953,10m-17d-21y,no
T47954,06m-04d-21y,no
T47955,11m-18d-22y,no
T47956,06m-04d-21y,no
T47957,04m-07d-21y,no
T47958,03m-31d-21y,no
T47959,02m-26d-21y,no
T47960,06m-05d-21y,no
T47961,04m-01d-21y,no
T47962,04m-13d-21y,no
T47963,12m-28d-22y,no
T47964,04m-06d-21y,no
T47965,05m-15d-21y,no
T47966,07m-01d-21y,no
T47967,04m-06d-21y,no
T47968,03m-14d-21y,no
T47969,08m-15d-21y,no
T47970,03m-26d-21y,no
T47971,01m-18d-21y,yes
T47972,12m-29d-22y,no
T47973,01m-20d-21y,yes
T47974,07m-01d-21y,no
T47975,06m-12d-21y,no
T47976,04m-04d-21y,no
T47977,12m-21d-22y,no
T47978,12m-16d-22y,no
T47979,03m-14d-21y,no
T47980,07m-01d-21y,no
T47981,05m-12d-21y,no
T47982,12m-16d-22y,no
T47983,06m-08d-21y,no
T47984,04m-12d-21y,no
T47985,04m-12d-21y,no
T47986,11m-27d-22y,no
T47987,09m-18d-21y,no
T47988,06m-14d-21y,no
T47989,04m-12d-21y,no
T47990,11m-15d-22y,no
T47991,07m-01d-21y,no
T47992,12m-20d-22y,no
T47993,04m-06d-22y,no
T47994,03m-26d-21y,no
T47995,11m-23d-22y,no
T47996,04m-13d-21y,no
T47997,02m-22d-21y,no
T47998,11m-20d-22y,no
T47999,01m-18d-21y,yes
T48000,01m-18d-21y,yes
T48001,02m-04d-21y,no
T48002,12m-21d-22y,no
T48003,02m-26d-21y,no
T48004,11m-28d-21y,no
T48005,04m-12d-21y,no
T48006,01m-18d-21y,yes
T48007,03m-26d-21y,no
T48008,04m-06d-21y,no
T48009,12m-18d-21y,no
T48010,08m-15d-21y,no
T48011,06m-07d-21y,no
T48012,12m-18d-21y,no
T48013,06m-14d-21y,no
T48014,08m-15d-21y,no
T48015,04m-04d-21y,no
T48016,03m-04d-21y,no
T48017,04m-13d-21y,no
T48018,12m-28d-22y,no
T48019,08m-29d-21y,no
T48020,11m-28d-22y,no
T48021,06m-12d-21y,no
T48022,12m-15d-22y,no
T48023,11m-24d-22y,yes
T48024,06m-07d-21y,no
T48025,12m-31d-22y,yes
T48026,09m-15d-22y,no
T48027,05m-15d-21y,no
T48028,11m-16d-21y,no
T48029,09m-18d-21y,no
T48030,11m-19d-22y,no
T48031,12m-25d-22y,no
T48032,02m-22d-21y,no
T48033,02m-22d-21y,no
T48034,12m-19d-22y,no
T48035,10m-15d-22y,no
T48036,01m-17d-21y,no
T48037,02m-12d-22y,no
T48038,08m-29d-21y,no
T48039,11m-20d-22y,no
T48040,03m-29d-21y,no
T48041,02m-28d-21y,no
T48042,01m-17d-21y,no
T48043,04m-03d-21y,no
T48044,02m-15d-22y,no
T48045,05m-11d-21y,no
T48046,01m-30d-21y,no
T48047,11m-19d-21y,no
T48048,11m-22d-22y,no
T48049,02m-18d-21y,no
T48050,11m-20d-22y,no
T48051,05m-03d-21y,no
T48052,12m-15d-21y,no
T48053,01m-26d-21y,no
T48054,12m-15d-21y,no
T48055,12m-26d-22y,yes
T48056,11m-16d-22y,no
T48057,02m-10d-21y,no
T48058,02m-16d-21y,no
T48059,06m-13d-21y,no
T48060,09m-30d-21y,no
T48061,01m-24d-21y,no
T48062,06m-13d-21y,no
T48063,04m-12d-22y,no
T48064,11m-28d-21y,no
T48065,03m-29d-21y,no
T48066,03m-22d-21y,no
T48067,12m-29d-22y,no
T48068,02m-22d-21y,no
T48069,07m-14d-21y,no
T48070,11m-28d-21y,no
T48071,12m-25d-22y,no
T48072,03m-29d-21y,no
T48073,01m-24d-21y,no
T48074,05m-11d-21y,no
T48075,07m-14d-21y,no
T48076,01m-24d-21y,no
T48077,01m-30d-21y,no
T48078,05m-04d-21y,no
T48079,12m-18d-22y,no
T48080,03m-29d-21y,no
T48081,11m-16d-21y,no
T48082,04m-03d-21y,no
T48083,11m-16d-21y,no
T48084,03m-22d-21y,no
T48085,11m-17d-22y,no
T48086,05m-11d-21y,no
T48087,12m-09d-21y,no
T48088,01m-30d-21y,no
T48089,03m-25d-21y,no
T48090,03m-25d-21y,no
T48091,06m-05d-21y,no
T48092,01m-28d-21y,no
T48093,01m-28d-21y,no
T48094,01m-28d-21y,no
T48095,01m-28d-21y,no
T48096,02m-25d-21y,no
T48097,02m-18d-21y,no
T48098,01m-29d-21y,no
T48099,03m-09d-21y,no
T48100,03m-25d-21y,no
T48101,03m-09d-21y,no
T48102,01m-28d-21y,no
T48103,05m-05d-21y,no
T48104,01m-27d-21y,no
T48105,02m-21d-21y,no
T48106,01m-27d-21y,no
T48107,03m-27d-21y,no
T48108,05m-15d-21y,no
T48109,03m-24d-21y,no
T48110,01m-28d-21y,no
T48111,03m-03d-21y,no
T48112,12m-17d-21y,no
T48113,06m-09d-21y,no
T48114,09m-20d-21y,no
T48115,04m-03d-21y,no
T48116,03m-03d-21y,no
T48117,01m-22d-21y,no
T48118,10m-16d-21y,no
T48119,11m-17d-21y,no
T48120,05m-08d-21y,no
T48121,05m-06d-21y,no
T48122,06m-06d-21y,no
T48123,02m-12d-21y,no
T48124,05m-07d-21y,no
T48125,09m-14d-21y,no
T48126,11m-17d-21y,no
T48127,12m-29d-21y,no
T48128,12m-29d-21y,no
T48129,01m-28d-21y,no
T48130,11m-17d-21y,no
T48131,03m-22d-21y,no
T48132,03m-21d-21y,no
T48133,04m-10d-21y,no
T48134,06m-02d-21y,no
T48135,10m-22d-21y,no
T48136,04m-09d-21y,no
T48137,05m-27d-22y,no
T48138,01m-29d-21y,no
T48139,03m-21d-21y,no
T48140,07m-01d-21y,no
T48141,03m-20d-21y,no
T48142,03m-20d-21y,no
T48143,01m-19d-21y,no
T48144,11m-30d-21y,no
T48145,03m-18d-21y,no
T48146,06m-03d-21y,no
T48147,05m-10d-21y,no
T48148,03m-24d-21y,no
T48149,02m-19d-21y,no
T48150,02m-25d-21y,no
T48151,04m-02d-21y,no
T48152,02m-25d-21y,no
T48153,02m-25d-21y,no
T48154,12m-15d-21y,no
T48155,03m-21d-21y,no
T48156,05m-26d-22y,no
T48157,12m-18d-21y,no
T48158,03m-27d-21y,no
T48159,03m-21d-21y,no
T48160,02m-22d-21y,no
T48161,11m-18d-21y,no
T48162,05m-03d-21y,no
T48163,02m-26d-21y,no
T48164,09m-15d-21y,no
T48165,12m-11d-21y,no
T48166,05m-04d-21y,no
T48167,09m-28d-21y,no
T48168,02m-26d-21y,no
T48169,06m-08d-21y,no
T48170,06m-10d-21y,no
T48171,11m-18d-21y,no
T48172,03m-21d-21y,no
T48173,03m-21d-21y,no
T48174,02m-04d-21y,no
T48175,10m-25d-21y,no
T48176,01m-14d-21y,no
T48177,05m-01d-21y,no
T48178,12m-21d-21y,no
T48179,06m-09d-21y,no
T48180,06m-09d-21y,no
T48181,01m-21d-21y,no
T48182,06m-09d-21y,no
T48183,06m-09d-21y,no
T48184,04m-07d-22y,no
T48185,06m-10d-21y,no
T48186,04m-07d-21y,no
T48187,12m-02d-21y,no
T48188,04m-04d-21y,no
T48189,03m-31d-21y,no
T48190,03m-02d-21y,no
T48191,12m-02d-21y,no
T48192,12m-25d-21y,no
T48193,03m-02d-21y,no
T48194,10m-16d-21y,no
T48195,11m-25d-21y,yes
T48196,06m-02d-21y,no
T48197,11m-21d-21y,no
T48198,01m-23d-21y,no
T48199,02m-22d-21y,no
T48200,05m-01d-21y,no
T48201,11m-28d-21y,no
T48202,02m-26d-21y,no
T48203,02m-22d-21y,no
T48204,12m-18d-21y,no
T48205,08m-15d-21y,no
T48206,01m-20d-21y,yes
T48207,04m-01d-21y,no
T48208,05m-12d-21y,no
T48209,12m-18d-21y,no
T48210,03m-14d-21y,no
T48211,06m-14d-21y,no
T48212,06m-12d-21y,no
T48213,07m-01d-21y,no
T48214,03m-14d-21y,no
T48215,06m-07d-21y,no
T48216,02m-21d-21y,no
T48217,07m-01d-21y,no
T48218,02m-12d-21y,no
T48219,06m-03d-21y,no
T48220,04m-12d-22y,no
T48221,06m-03d-21y,no
T48222,06m-03d-21y,no
T48223,05m-11d-21y,no
T48224,12m-15d-21y,no
T48225,01m-24d-21y,no
T48226,04m-12d-22y,no
T48227,07m-14d-21y,no
T48228,12m-06d-21y,no
T48229,04m-04d-21y,no
T48230,01m-22d-21y,no
T48231,02m-01d-22y,no
T48232,12m-21d-21y,no
T48233,07m-14d-21y,no
T48234,08m-30d-21y,no
T48235,01m-15d-21y,no
T48236,03m-24d-21y,no
T48237,04m-13d-21y,no
T48238,03m-12d-21y,no
T48239,04m-03d-21y,no
T48240,04m-08d-21y,no
T48241,04m-01d-22y,no
T48242,09m-29d-21y,no
T48243,02m-21d-21y,no
T48244,01m-21d-21y,no
T48245,06m-04d-21y,no
T48246,06m-09d-21y,no
T48247,10m-14d-21y,no
T48248,02m-19d-21y,no
T48249,11m-21d-21y,no
T48250,03m-19d-21y,no
T48251,01m-31d-21y,no
T48252,01m-31d-21y,no
T48253,01m-16d-22y,no
T48254,01m-30d-21y,no
T48255,06m-09d-21y,no
T48256,06m-04d-21y,no
T48257,01m-22d-21y,no
T48258,02m-04d-21y,no
T48259,01m-26d-21y,no
T48260,06m-09d-21y,no
T48261,11m-17d-21y,no
T48262,06m-09d-21y,no
T48263,03m-21d-21y,no
T48264,12m-30d-21y,no
T48265,04m-03d-22y,no
T48266,01m-28d-21y,no
T48267,08m-30d-21y,no
T48268,11m-17d-21y,no
T48269,02m-19d-21y,no
T48270,11m-24d-21y,no
T48271,09m-16d-21y,no
T48272,09m-25d-21y,no
T48273,02m-27d-21y,no
T48274,01m-17d-22y,yes
T48275,10m-18d-21y,no
T48276,05m-04d-21y,no
T48277,04m-03d-21y,no
T48278,02m-15d-21y,yes
T48279,02m-04d-21y,no
T48280,02m-15d-21y,yes
T48281,02m-28d-21y,no
T48282,05m-03d-21y,no
T48283,02m-28d-21y,no
T48284,02m-23d-21y,no
T48285,05m-11d-21y,no
T48286,10m-18d-21y,no
T48287,05m-08d-21y,no
T48288,04m-02d-21y,no
T48289,02m-19d-21y,no
T48290,03m-26d-21y,no
T48291,06m-06d-21y,no
T48292,01m-21d-21y,no
T48293,03m-21d-21y,no
T48294,01m-22d-21y,no
T48295,04m-10d-21y,no
T48296,05m-04d-21y,no
T48297,05m-26d-22y,no
T48298,04m-07d-21y,no
T48299,09m-14d-21y,no
T48300,02m-22d-21y,no
T48301,04m-06d-21y,no
T48302,09m-28d-21y,no
T48303,04m-06d-21y,no
T48304,02m-24d-21y,no
T48305,08m-13d-21y,no
T48306,04m-06d-21y,no
T48307,09m-28d-21y,no
T48308,10m-30d-21y,no
T48309,04m-06d-21y,no
T48310,11m-30d-21y,no
T48311,06m-10d-21y,no
T48312,01m-21d-21y,no
T48313,01m-22d-21y,no
T48314,06m-10d-21y,no
T48315,01m-14d-21y,no
T48316,01m-26d-21y,no
T48317,03m-04d-21y,no
T48318,03m-31d-21y,no
T48319,03m-04d-21y,no
T48320,04m-07d-21y,no
T48321,03m-23d-21y,no
T48322,10m-16d-21y,no
T48323,03m-24d-21y,no
T48324,10m-17d-21y,no
T48325,12m-02d-21y,no
T48326,12m-13d-21y,no
T48327,12m-18d-21y,no
T48328,12m-22d-21y,no
T48329,11m-16d-21y,no
T48330,09m-18d-21y,no
T48331,04m-01d-21y,no
T48332,01m-18d-21y,yes
T48333,03m-19d-21y,no
T48334,09m-18d-21y,no
T48335,12m-22d-21y,no
T48336,11m-28d-21y,no
T48337,04m-04d-21y,no
T48338,12m-22d-21y,no
T48339,03m-14d-21y,no
T48340,09m-30d-21y,no
T48341,01m-17d-21y,no
T48342,04m-12d-22y,no
T48343,11m-16d-21y,no
T48344,08m-29d-21y,no
T48345,04m-03d-21y,no
T48346,06m-13d-21y,no
T48347,01m-24d-21y,no
T48348,11m-16d-21y,no
T48349,01m-30d-21y,no
T48350,01m-22d-21y,no
T48351,12m-21d-21y,no
T48352,03m-25d-21y,no
T48353,08m-30d-21y,no
T48354,09m-22d-21y,no
T48355,02m-19d-21y,no
T48356,04m-03d-22y,no
T48357,04m-04d-21y,no
T48358,03m-12d-21y,no
T48359,06m-04d-21y,no
T48360,03m-03d-21y,no
T48361,09m-29d-21y,no
T48362,03m-19d-21y,no
T48363,01m-23d-21y,no
T48364,10m-17d-21y,no
T48365,12m-27d-21y,no
T48366,03m-19d-21y,no
T48367,03m-19d-21y,no
T48368,12m-27d-21y,no
T48369,02m-21d-21y,no
T48370,09m-20d-21y,no
T48371,01m-31d-21y,no
T48372,02m-19d-21y,no
T48373,03m-25d-21y,no
T48374,12m-18d-21y,no
T48375,01m-25d-21y,no
T48376,01m-28d-21y,no
T48377,01m-17d-22y,yes
T48378,06m-04d-21y,no
T48379,12m-17d-21y,no
T48380,04m-09d-21y,no
T48381,03m-12d-21y,no
T48382,01m-22d-21y,no
T48383,01m-28d-21y,no
T48384,02m-20d-21y,no
T48385,02m-03d-21y,no
T48386,05m-08d-21y,no
T48387,06m-06d-21y,no
T48388,06m-09d-21y,no
T48389,10m-22d-21y,no
T48390,12m-30d-21y,no
T48391,06m-09d-21y,no
T48392,06m-06d-21y,no
T48393,05m-07d-21y,no
T48394,04m-03d-22y,no
T48395,11m-17d-21y,no
T48396,12m-07d-21y,no
T48397,02m-15d-21y,yes
T48398,09m-14d-21y,no
T48399,09m-17d-21y,no
T48400,02m-16d-21y,no
T48401,02m-19d-21y,no
T48402,05m-06d-21y,no
T48403,03m-20d-21y,no
T48404,01m-19d-21y,no
T48405,04m-09d-21y,no
T48406,03m-01d-22y,no
T48407,03m-22d-21y,no
T48408,06m-08d-21y,no
T48409,06m-08d-21y,no
T48410,04m-10d-21y,no
T48411,03m-21d-21y,no
T48412,09m-17d-21y,no
T48413,03m-21d-21y,no
T48414,01m-24d-21y,no
T48415,02m-16d-21y,no
T48416,04m-09d-21y,no
T48417,02m-28d-21y,no
T48418,12m-15d-21y,no
T48419,01m-24d-21y,no
T48420,06m-14d-21y,no
T48421,12m-08d-21y,no
T48422,02m-26d-21y,no
T48423,02m-26d-21y,no
T48424,05m-08d-21y,no
T48425,09m-23d-21y,no
T48426,05m-10d-21y,no
T48427,01m-22d-21y,no
T48428,03m-27d-21y,no
T48429,03m-02d-21y,no
T48430,09m-15d-21y,no
T48431,04m-12d-21y,no
T48432,01m-26d-21y,no
T48433,09m-28d-21y,no
T48434,02m-09d-21y,no
T48435,02m-04d-21y,no
T48436,02m-24d-21y,no
T48437,09m-14d-21y,no
T48438,09m-15d-21y,no
T48439,05m-04d-21y,no
T48440,05m-04d-21y,no
T48441,01m-29d-21y,no
T48442,02m-04d-21y,no
T48443,02m-24d-21y,no
T48444,05m-06d-21y,no
T48445,03m-18d-21y,no
T48446,06m-10d-21y,no
T48447,04m-07d-22y,no
T48448,02m-27d-21y,no
T48449,02m-27d-21y,no
T48450,05m-01d-21y,no
T48451,03m-19d-21y,no
T48452,01m-21d-21y,no
T48453,01m-20d-21y,yes
T48454,11m-25d-21y,yes
T48455,08m-15d-21y,no
T48456,02m-26d-21y,no
T48457,02m-04d-21y,no
T48458,01m-19d-21y,no
T48459,03m-04d-21y,no
T48460,03m-26d-21y,no
T48461,11m-28d-21y,no
T48462,07m-01d-21y,no
T48463,01m-19d-21y,no
T48464,03m-04d-21y,no
T48465,07m-01d-21y,no
T48466,03m-04d-21y,no
T48467,06m-12d-21y,no
T48468,06m-14d-21y,no
T48469,02m-04d-21y,no
T48470,04m-06d-21y,no
T48471,07m-01d-21y,no
T48472,06m-07d-21y,no
T48473,01m-20d-21y,yes
T48474,03m-26d-21y,no
T48475,04m-03d-21y,no
T48476,02m-12d-21y,no
T48477,07m-14d-21y,no
T48478,03m-22d-21y,no
T48479,12m-15d-21y,no
T48480,02m-22d-21y,no
T48481,11m-28d-21y,no
T48482,01m-23d-21y,no
T48483,07m-14d-21y,no
T48484,05m-04d-21y,no
T48485,03m-29d-21y,no
T48486,02m-26d-21y,no
T48487,02m-01d-22y,no
T48488,12m-06d-21y,no
T48489,02m-25d-21y,no
T48490,02m-26d-21y,no
T48491,12m-06d-21y,no
T48492,02m-25d-21y,no
T48493,12m-21d-21y,no
T48494,02m-01d-22y,no
T48495,12m-06d-21y,no
T48496,08m-30d-21y,no
T48497,01m-30d-21y,no
T48498,09m-25d-21y,no
T48499,04m-09d-21y,no
T48500,04m-03d-21y,no
T48501,10m-24d-21y,no
T48502,04m-08d-21y,no
T48503,05m-08d-21y,no
T48504,05m-08d-21y,no
T48505,02m-28d-21y,no
T48506,12m-17d-21y,no
T48507,01m-31d-21y,no
T48508,01m-29d-21y,no
T48509,10m-14d-21y,no
T48510,02m-24d-21y,no
T48511,09m-25d-21y,no
